keyword,surface,type,rank_group,rank_absolute,title,domain,url,phone,cid,rating_value,rating_votes,is_lmhg
community based mental health services Louisville KY,organic,organic,14,18,"Best Life Mental Health Services, LLC | Therapy in Louisville, KY",bestlifelouisville.com,https://www.bestlifelouisville.com/,,,,,0
community based mental health services Louisville KY,organic,organic,15,19,"TOP 10 BEST Behavioral Health in Louisville, KY",yelp.com,https://www.yelp.com/search?find_desc=Behavioral+Health&find_loc=Louisville%2C+KY,,,,,0
community based mental health services Louisville KY,organic,organic,16,20,Behavioral Health,pdchc.org,https://pdchc.org/behavioral/,,,,,0
community based mental health services Louisville KY,organic,organic,17,21,"Louisville, KY 40272 Local Support & Community Resources",7cups.com,https://www.7cups.com/local/us/ky/louisville/40272/,,,,,0
community based mental health services Louisville KY,organic,organic,18,22,Kentuckiana Community Based Services | Mental healthcare ...,kentuckianacommunitybasedservices.org,https://www.kentuckianacommunitybasedservices.org/,,,,,0
community based mental health services Louisville KY,organic,organic,19,23,Behavioral Medicine Services - Louisville,nortonhealthcare.com,https://nortonhealthcare.com/services-and-conditions/behavioral-health/services/,,,,,0
community based mental health services Louisville KY,organic,organic,20,24,Counseling Resources,namilouisville.org,https://namilouisville.org/counseling-resources,,,,,0
group therapy Louisville KY,organic,local_pack,1,1,Groupworks Psychological Services,groupworksky.com,http://www.groupworksky.com/,(502) 409-4204,2916720530744819884,5,6,0
group therapy Louisville KY,organic,local_pack,2,2,Louisville Center for Therapy and Personal Sustainability,lctps.org,http://www.lctps.org/,(502) 694-0919,18341569579325599505,5,20,0
group therapy Louisville KY,organic,local_pack,3,3,Louisville Mental Health Group,louisvillementalhealth.org,https://louisvillementalhealth.org/,(502) 416-1416,2768315829466915400,4.4,19,1
group therapy Louisville KY,organic,organic,1,4,"Group Therapy and Support Groups in Louisville, KY",psychologytoday.com,https://www.psychologytoday.com/us/groups/ky/louisville,,,,,0
group therapy Louisville KY,organic,organic,2,5,Group Therapy | College of Arts & Sciences,artsandsciences.louisville.edu,https://artsandsciences.louisville.edu/academics-programs/academic-departments/psychological-and-brain-sciences/services/psychological-services-center/group-therapy,,,,,0
group therapy Louisville KY,organic,organic,3,6,Our Group Therapy Service,louisvillementalhealth.org,https://louisvillementalhealth.org/group-therapy/,,,,,1
group therapy Louisville KY,organic,organic,4,7,Groupworks Psychological Services,groupworksky.com,https://groupworksky.com/,,,,,0
group therapy Louisville KY,organic,organic,5,9,NAMI Louisville's Support Groups,namilouisville.org,https://namilouisville.org/support-groups,,,,,0
group therapy Louisville KY,organic,organic,6,10,Group Therapy,mandalalouisville.com,https://mandalalouisville.com/group-therapy,,,,,0
group therapy Louisville KY,organic,organic,7,11,"TOP 10 BEST Group Counseling in Louisville, KY",yelp.com,https://www.yelp.com/search?find_desc=Group+Counseling&find_loc=Louisville%2C+KY,,,,,0
group therapy Louisville KY,organic,organic,8,12,Group Therapy,creativefamilycounseling.org,https://creativefamilycounseling.org/group-therapy/,,,,,0
group therapy Louisville KY,organic,organic,9,13,Group Therapy | Addiction Therapy Programs in Louisville,paintedgroverecovery.com,https://paintedgroverecovery.com/therapy-programs/group-therapy/,,,,,0
group therapy Louisville KY,organic,organic,10,15,"Find Group Therapy | Support Groups in Louisville, Kentucky",lifestance.com,https://lifestance.com/services/group-therapy/ky/louisville/,,,,,0
group therapy Louisville KY,organic,organic,11,16,"Men's Issues Support Groups in Louisville, KY",psychologytoday.com,https://www.psychologytoday.com/us/groups/ky/louisville?category=mens-issues,,,,,0
group therapy Louisville KY,organic,organic,12,17,Louisville KY Substance Use Counseling & Addiction ...,locations.joingroups.com,https://locations.joingroups.com/ky/louisville/,,,,,0
group therapy Louisville KY,organic,organic,13,18,"Group Counseling | Groupworks | Louisville, KY",groupworksky.com,https://groupworksky.com/group-counseling,,,,,0
group therapy Louisville KY,organic,organic,14,19,Louisville Mental Health Group: Mental Health Clinic In ...,louisvillementalhealth.org,https://louisvillementalhealth.org/,,,,,1
group therapy Louisville KY,organic,organic,15,20,Group Therapy,bewellkentucky.com,https://bewellkentucky.com/treatments/group-therapy/,,,,,0
group therapy Louisville KY,organic,organic,16,21,Group Counseling - Louisville KY,hope4heartscounseling.com,https://hope4heartscounseling.com/services/group-counseling/,,,,,0
group therapy Louisville KY,organic,organic,17,22,Group (counseling) Therapy - United States - Kentucky,drugrehabus.org,https://drugrehabus.org/rehabs/treatment/group-therapy/united-states/kentucky/louisville-1/,,,,,0
group therapy Louisville KY,organic,organic,18,23,Group Therapy,kilgorecounseling.org,https://kilgorecounseling.org/services/counseling/group-therapy/,,,,,0
group therapy Louisville KY,organic,organic,19,24,Community Mental Health Services,louisvilleky.gov,https://louisvilleky.gov/government/health-wellness/community-mental-health-services,,,,,0
therapy Louisville KY,maps,maps_search,1,1,Kentucky Counseling Center,kentuckycounselingcenter.com,http://kentuckycounselingcenter.com/,+1855-591-0092,12572663660737329637,4.6,605,0
therapy Louisville KY,maps,maps_search,2,2,"Improved Dynamics ABA - Louisville, KY",improveddynamicsaba.com,https://improveddynamicsaba.com/,+1571-400-2860,5099960698760385780,5,8,0
therapy Louisville KY,maps,maps_search,3,3,Evolved Counseling,evolvedcounselingcenter.com,https://evolvedcounselingcenter.com/,+1502-689-9952,722961778310681613,4.6,67,0
therapy Louisville KY,maps,maps_search,4,4,Downtown Counseling Associates,,,+1502-584-7216,4752649149072517388,,,0
therapy Louisville KY,maps,maps_search,5,5,Bridge Counseling and Wellness,bridgemindbody.com,http://www.bridgemindbody.com/,+1502-694-9488,4593127249481427181,4.3,20,0
therapy Louisville KY,maps,maps_search,6,6,Pax Recovery Center,paxrecoverycenter.org,https://www.paxrecoverycenter.org/,+1502-881-1742,17058234278314520731,4.8,48,0
therapy Louisville KY,maps,maps_search,7,7,Discovery502 Counseling,discovery502counseling.com,https://www.discovery502counseling.com/,+1502-694-0377,3659523051043987812,5,1,0
therapy Louisville KY,maps,maps_search,8,8,UofL Physicians – Psychiatry & Depression Center,uoflhealth.org,https://uoflhealth.org/locations/uofl-physicians-psychiatry-depression-center/?utm_source=GMBSocialClimb&utm_medium=UofLPhysicians%E2%80%93Psychiatry%26DepressionCenter,+1502-588-4450,2155707026388250868,4.9,291,0
therapy Louisville KY,maps,maps_search,9,9,The Healing Place Outpatient Services (Formerly Recovery Louisville),recoverylouisville.org,https://www.recoverylouisville.org/,,9013892854572114962,4.1,9,0
therapy Louisville KY,maps,maps_search,10,10,KORT Physical Therapy - Louisville - East Gray Street,kort.com,https://www.kort.com/contact/find-a-location/ky/louisville/louisville-east-gray-street/?ty=xt,+1502-587-9350,7926911795513594331,4.9,108,0
therapy Louisville KY,maps,maps_search,11,11,Blue Moon Therapy,bluemoontherapygroup.com,https://www.bluemoontherapygroup.com/,+1502-836-0759,3281283209690975545,4.5,13,0
therapy Louisville KY,maps,maps_search,12,12,Louisville Center for Therapy and Personal Sustainability,lctps.org,http://www.lctps.org/,+1502-694-0919,18341569579325599505,5,20,0
therapy Louisville KY,maps,maps_search,13,13,Woodhouse Spa - Downtown Louisville,louisville.woodhousespas.com,https://louisville.woodhousespas.com/?utm_source=google&utm_medium=yext,+1502-699-5200,14689094529386319596,4.9,306,0
therapy Louisville KY,maps,maps_search,14,14,UofL Health – Frazier Rehabilitation Institute,uoflhealth.org,https://uoflhealth.org/locations/frazier-rehabilitation-institute/?utm_source=GMBSocialClimb&utm_medium=UofLHealth%E2%80%93FrazierRehabilitationInstitute,+1502-582-7400,2791559800093347928,3.6,97,0
therapy Louisville KY,maps,maps_search,15,15,UofL Physicians – Physical Medicine & Rehabilitation,uoflhealth.org,https://uoflhealth.org/locations/uofl-physicians-pmr/?utm_source=GMBSocialClimb&utm_medium=UofLPhysicians%E2%80%93PhysicalMedicine%26Rehabilitation,+1502-588-2160,12465944059245982207,4.8,106,0
therapy Louisville KY,maps,maps_search,16,16,Louisville Addiction Center,louisvilleaddictioncenter.com,https://louisvilleaddictioncenter.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1502-586-4445,1773128703860624753,4.9,62,0
therapy Louisville KY,maps,maps_search,17,17,Cultivate Behavioral Health & Education - Counseling Services,cultivatebhe.com,https://cultivatebhe.com/locations/kentucky/louisville-ky-mental-health/,+1859-360-3006,1378097550387315905,1,1,0
therapy Louisville KY,maps,maps_search,18,18,Cleanse Clinic Downtown,thecleanseclinic.com,http://www.thecleanseclinic.com/,+1502-583-4092,5811386252202044287,4.4,23,0
therapy Louisville KY,maps,maps_search,19,19,VERY.Health P.C.,very.health,https://very.health/,+1844-988-8379,1679272497424315594,5,3,0
therapy Louisville KY,maps,maps_search,20,20,Old Louisville Counseling Center,oldlouisvillecc.com,https://oldlouisvillecc.com/,+1502-583-9526,17935466970581937034,3.3,4,0
therapy Louisville KY,maps,maps_search,21,21,The Therapy Lounge and Wellness Boutique,therapylounge.as.me,http://therapylounge.as.me/,+1502-489-4007,5521919624821700299,,,0
therapy Louisville KY,maps,maps_search,22,22,"Amber Lewis, OT",kleinertkutz.com,http://www.kleinertkutz.com/,+1502-561-4263,12576768912118661101,5,1,0
therapy Louisville KY,maps,maps_search,23,23,TheraTree Pediatric Therapy at Spalding University,theratreepeds.com,http://www.theratreepeds.com/,+1502-308-1740,11914177576471679394,,,0
therapy Louisville KY,maps,maps_search,24,24,NAMI Louisville,namilouisville.org,http://www.namilouisville.org/,+1502-588-2008,8755108917821935103,4.8,6,0
therapy Louisville KY,maps,maps_search,25,25,"Bridge The Gap Addiction and Mental Health Services, PLLC",btgamh.com,https://www.btgamh.com/,+1502-416-8783,7256918563430512254,3.9,8,0
therapy Louisville KY,maps,maps_search,26,26,Kaplan Forensic Psychological Services,drkaplanpsychology.com,http://www.drkaplanpsychology.com/,+1502-403-7739,5115383240539927656,,,0
therapy Louisville KY,maps,maps_search,27,27,"Spalding Outpatient Physical, Occupational, and Speech Therapy",,,+1502-873-4223,17725733061440760853,5,4,0
therapy Louisville KY,maps,maps_search,28,28,Scott's Physical Therapy,,,+1502-749-8484,4015007151752333030,5,2,0
therapy Louisville KY,maps,maps_search,29,29,"ProRehab Physical Therapy Louisville, Kentucky - West",prorehab.com,https://prorehab.com/location/west-louisville/?UTM_source=GMB_listing&UTM_medium=organic%EF%BB%BF%EF%BB%BF%EF%BB%BF,+1502-890-6900,13217049458475013960,4.9,13,0
therapy Louisville KY,maps,maps_search,30,30,Blissful Relaxation Float Louisville & Spa,blissfulrelaxationfloat.com,http://www.blissfulrelaxationfloat.com/,+1502-434-7133,2530333323947914512,4.8,186,0
therapy Louisville KY,maps,maps_search,31,31,KORT Physical Therapy - Norton Healthcare Pavilion,kort.com,https://www.kort.com/contact/find-a-location/ky/louisville/norton-healthcare-pavilion/?ty=xt,+1502-589-5961,2030262172612788665,5,29,0
therapy Louisville KY,maps,maps_search,32,32,Alchemy Massage Therapy,alchemymassagetherapy.com,http://www.alchemymassagetherapy.com/,+1502-315-4631,9703839944010127699,5,89,0
therapy Louisville KY,maps,maps_search,33,33,Seven Counties Services - Adult Downtown Office,sevencounties.org,https://sevencounties.org/?utm_source=Google_Business&utm_medium=Organic_Search&utm_campaign=708_Magazine,+1502-589-8926,12628363037954538312,2.8,16,0
therapy Louisville KY,maps,maps_search,34,34,"Avenues Unlimited Counseling Center, Inc.",avenuesunlimited.com,https://www.avenuesunlimited.com/,+1502-459-9635,4664746409427207013,5,1,0
therapy Louisville KY,maps,maps_search,35,35,HaveHope Counseling,havehopelouisville.com,http://havehopelouisville.com/about-us/,+1502-290-3050,16079981756307783531,4.2,18,0
therapy Louisville KY,maps,maps_search,36,36,Bridgehaven Mental Health Services,bridgehaven.org,http://www.bridgehaven.org/,+1502-585-9444,4033867803495883304,3.4,34,0
therapy Louisville KY,maps,maps_search,37,37,"Results Physiotherapy Louisville, Kentucky - Highlands",resultspt.com,https://www.resultspt.com/louisville-kentucky-highlands?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1502-813-7838,16265573493317271359,4.9,194,0
therapy Louisville KY,maps,maps_search,38,38,Drip Refresh Mobile IV Therapy - Louisville,driprefreshmobileiv.com,https://driprefreshmobileiv.com/mobile-iv-therapy-louisville-kentucky/?utm_source=googlebusinessprofile-louisville&utm_medium=organic&utm_campaign=Google+Business+Profile,+1502-660-8625,11158078077534531823,,,0
therapy Louisville KY,maps,maps_search,39,39,Mokara Salon & Spa,omnihotels.com,https://www.omnihotels.com/hotels/louisville/spa?utm_source=gmblisting&utm_medium=organic,+1502-625-1585,11614757389713447002,4.5,156,0
therapy Louisville KY,maps,maps_search,40,40,New Leaf Clinic,newleaf1216.com,http://newleaf1216.com/,+1502-690-4286,9373623958258510169,4,18,0
therapy Louisville KY,maps,maps_search,41,41,Four Pillars Therapy and Lymphatics,fourpillarstherapyandlymphatics.clientsecure.me,https://fourpillarstherapyandlymphatics.clientsecure.me/,+1269-501-3964,1908787931164324832,5,21,0
therapy Louisville KY,maps,maps_search,42,42,Norton Genetic Counseling Services,nortonhealthcare.com,https://nortonhealthcare.com/services-and-conditions/cancer-care/patient-resources/genetic-counseling-and-testing/,+1502-629-4363,5406498908618638956,5,1,0
therapy Louisville KY,maps,maps_search,43,43,"Whitney Rebholz, PHD",uoflhealth.org,https://uoflhealth.org/provider/whitney-rebholz-rehab-psychology/?utm_source=GMBSocialClimb&utm_medium=WhitneyRebholz%2CPHD,+1502-582-7484,10161883154618568404,,,0
therapy Louisville KY,maps,maps_search,44,44,Norton Children's Behavioral and Mental Health - Bingham Clinic,nortonchildrens.com,https://nortonchildrens.com/location/loc0000191768?utm_source=third-party&utm_medium=listings&utm_campaign=ncbmh-dtc&utm_content=location-page,+1502-588-0800,1483753383765710184,3.2,9,0
